BNO080data:system time,channal,collection time,accelerometer X,accelerometer Y,accelerometer Z,gyro X,gyro Y,gyro Z,magnetometer X,magnetometer Y,magnetometer Z,AccuracyLevel,QuatI,QuatJ,QuatK,QuatReal
BNO055data:SystemTime,Channal,Collectiontime,AccelerometerX,AccelerometerY,AccelerometerZ,GyroX,GyroY,GyroZ,MagnetometerX,MagnetometerY,MagnetometerZ,EulerX,EulerY,EulerZ,LineAraccelX,LineAraccelY,LineAraccelZ,GravityX,GravityY,GravityZ,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,OrientationX,OrientationY,OrientationZ)
20190207151425659,4,1364946,-8.85,-2.03,3.29,-0.00,-0.03,0.01,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425689,1,1364964,5.88,-6.68,3.58,-0.18,0.10,-0.05,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425725,2,1364994,-7.52,-4.17,4.27,-0.04,-0.01,0.00,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425725,3,1365003,-1.51,9.02,-3.64,-0.04,0.13,0.00,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425757,4,1365020,-8.77,-1.99,3.26,-0.00,-0.03,0.01,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425793,1,1365052,5.61,-6.72,3.62,-0.18,0.10,-0.05,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425793,2,1365073,-7.67,-4.06,4.35,-0.04,-0.01,0.00,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425826,3,1365112,-0.43,8.90,-3.71,-0.04,0.13,0.00,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425861,4,1365144,-8.70,-2.03,3.29,-0.00,-0.03,0.01,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425892,1,1365163,5.42,-7.25,3.65,-0.18,0.10,-0.05,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425926,2,1365195,-7.56,-4.10,4.31,-0.04,-0.01,0.00,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425926,3,1365203,-0.43,8.90,-3.71,0.12,1.28,-0.25,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425959,4,1365220,-8.70,-2.03,3.29,0.00,0.06,0.00,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425992,1,1365253,5.42,-7.25,3.65,-0.09,0.16,0.24,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425993,2,1365272,-7.75,-4.06,4.24,-0.04,-0.01,0.00,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425027,3,1365312,-0.43,8.90,-3.71,0.02,0.95,-0.15,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425058,4,1365344,-8.70,-2.03,3.29,-0.00,0.09,-0.04,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425089,1,1365362,5.31,-7.79,3.96,-0.09,0.16,0.24,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425125,2,1365392,-7.67,-4.06,4.08,-0.04,-0.01,0.00,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425125,3,1365401,-0.43,8.90,-3.71,-0.09,0.57,-0.06,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425156,4,1365419,-8.93,-1.99,2.91,-0.00,0.09,-0.04,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425192,1,1365452,4.66,-7.87,4.11,-0.09,0.16,0.24,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425192,2,1365472,-7.67,-4.21,4.16,-0.04,-0.01,0.00,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425226,3,1365513,-0.43,8.90,-3.71,-0.13,0.32,-0.02,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425260,4,1365545,-8.85,-2.22,2.80,-0.00,0.09,-0.04,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425291,1,1365563,4.66,-7.87,4.11,-0.09,0.16,0.24,-44.50,-26.75,-16.75,Medium,-0.38,0.39,-0.81,0.22,
20190207151426325,2,1365594,-7.71,-4.33,4.16,-0.04,-0.01,0.00,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426325,3,1365604,-0.43,8.90,-3.71,-0.13,0.32,-0.02,19.75,-45.19,-22.00,Medium,0.83,0.06,-0.10,0.54,
20190207151426360,4,1365621,-8.85,-2.26,2.84,-0.00,0.09,-0.04,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426391,1,1365654,4.66,-7.87,4.11,-0.09,0.16,0.24,-44.50,-26.75,-16.75,Medium,-0.35,0.42,-0.81,0.22,
20190207151426391,2,1365674,-7.71,-4.33,4.16,-0.07,-0.03,-0.07,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426426,3,1365712,-0.43,8.90,-3.71,-0.11,0.17,-0.06,19.75,-45.19,-22.00,Medium,0.83,0.06,-0.10,0.54,
20190207151426459,4,1365744,-8.85,-2.26,2.84,0.03,0.01,-0.05,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426491,1,1365763,4.66,-7.87,4.11,-0.15,0.35,0.19,-44.50,-26.75,-16.75,Medium,-0.35,0.42,-0.81,0.22,
20190207151426525,2,1365793,-7.52,-4.63,4.12,-0.07,-0.03,-0.07,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426525,3,1365804,-0.43,8.90,-3.71,-0.11,0.11,-0.04,19.75,-45.19,-22.00,Medium,0.83,0.06,-0.10,0.54,
20190207151426560,4,1365822,-8.93,-2.38,2.80,0.03,0.01,-0.05,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426594,1,1365854,2.36,-8.17,3.58,-0.15,0.35,0.19,-44.50,-26.75,-16.75,Medium,-0.35,0.42,-0.81,0.22,
20190207151426594,2,1365874,-7.40,-4.63,4.27,-0.07,-0.03,-0.07,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426625,3,1365912,-0.43,8.90,-3.71,-0.09,0.04,-0.01,19.75,-45.19,-22.00,Medium,0.83,0.06,-0.10,0.54,
20190207151426659,4,1365943,-8.93,-2.38,2.80,-0.03,-0.01,-0.01,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426692,1,1365961,2.36,-8.17,3.58,-0.16,-0.23,-0.07,-44.50,-26.75,-16.75,Medium,-0.35,0.42,-0.81,0.22,
20190207151426725,2,1365992,-7.44,-4.71,4.16,-0.07,-0.03,-0.07,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426726,3,1366003,-0.43,8.90,-3.71,-0.08,0.01,0.01,19.75,-45.19,-22.00,Medium,0.83,0.06,-0.10,0.54,
20190207151426759,4,1366020,-8.93,-2.38,2.80,-0.03,-0.03,0.01,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426792,1,1366054,2.36,-8.17,3.58,-0.16,-0.23,-0.07,-44.50,-26.75,-16.75,Medium,-0.32,0.44,-0.81,0.23,
20190207151426792,2,1366076,-7.33,-4.59,4.27,-0.07,-0.03,-0.07,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426826,3,1366115,-0.43,8.90,-3.71,-0.03,0.03,-0.00,19.75,-45.19,-22.00,Medium,0.83,0.06,-0.10,0.54,
20190207151426858,4,1366147,-8.93,-2.38,2.80,-0.00,-0.04,0.02,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426891,1,1366164,2.36,-8.17,3.58,-0.01,-0.10,0.06,-44.50,-26.75,-16.75,Medium,-0.32,0.44,-0.81,0.23,
20190207151426927,2,1366194,-7.33,-4.59,4.27,-0.01,0.00,0.04,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426927,3,1366205,-0.43,8.90,-3.71,0.01,0.03,0.03,19.75,-45.19,-22.00,Medium,0.83,0.06,-0.10,0.54,
20190207151426959,4,1366223,-8.73,-2.34,2.91,-0.00,-0.04,0.02,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426992,1,1366257,2.36,-8.17,3.58,-0.07,0.07,0.12,-44.50,-26.75,-16.75,Medium,-0.32,0.44,-0.81,0.23,
20190207151426992,2,1366276,-7.33,-4.59,4.43,-0.01,0.00,0.04,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426025,3,1366315,-0.43,8.90,-3.71,0.01,0.03,0.03,19.75,-45.19,-22.00,Medium,0.79,0.22,0.12,0.56,
20190207151426059,4,1366347,-8.85,-2.26,2.95,-0.00,-0.04,0.02,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151426089,1,1366364,2.36,-8.17,3.58,-0.03,0.05,-0.02,-44.50,-26.75,-16.75,Medium,-0.32,0.44,-0.81,0.23,
20190207151426127,2,1366396,-7.37,-4.55,4.31,-0.01,0.00,0.04,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151426127,3,1366406,-0.43,9.29,-3.45,0.01,0.03,0.03,19.75,-45.19,-22.00,Medium,0.79,0.22,0.12,0.56,
